type,stid,lat,lon,year,month,day,hour,dattim,tmpf,prec,wspd,gust,drct,relh,solr,hffmc,hisi,hfwi,hdsr,gfmc,gisi,vpd,obtime
O,ITCM5,47.24,-95.19,2020,08,18,06,202008180600,50,0,0,3,,100,0,80.6,1.2,0.7,0,79.5,1.1,0,607
O,ITCM5,47.24,-95.19,2020,08,18,05,202008180500,52,0,0,0,,100,0,81.3,1.3,0.7,0,79.5,1.1,0,507
O,ITCM5,47.24,-95.19,2020,08,18,04,202008180400,53,0,0,0,,100,0,82.1,1.4,0.8,0,79.5,1.1,0,407
O,ITCM5,47.24,-95.19,2020,08,18,03,202008180300,55,0,0,1,,100,0,83,1.6,0.9,0,79.4,1.1,0,307
O,ITCM5,47.24,-95.19,2020,08,18,02,202008180200,58,0,0,0,,97,3,84,1.8,1.1,0,82.5,1.5,0,207
O,ITCM5,47.24,-95.19,2020,08,18,01,202008180100,65,0,0,4,,77,83,84.9,2.1,1.7,0.1,89.5,4,5,107
O,ITCM5,47.24,-95.19,2020,08,18,00,202008180000,72,0,2,7,2,49,248,85,2.5,2.2,0.1,93.5,8.3,14,7
O,ITCM5,47.24,-95.19,2020,08,17,23,202008172300,73,0,4,9,335,44,413,84.6,2.8,2.6,0.1,94.9,11.8,16,2307
O,ITCM5,47.24,-95.19,2020,08,17,22,202008172200,73,0,5,13,328,43,565,83.9,2.7,2.5,0.1,95.6,14.1,16,2207
O,ITCM5,47.24,-95.19,2020,08,17,21,202008172100,73,0,5,15,332,45,714,83,2.4,2.1,0.1,95.6,14.2,15,2107
O,ITCM5,47.24,-95.19,2020,08,17,20,202008172000,72,0,6,13,321,46,696,82,2.3,1.9,0.1,95.4,14.9,14,2007
O,ITCM5,47.24,-95.19,2020,08,17,19,202008171900,70,0,5,17,4,49,763,80.9,1.9,1.3,0,95.4,13.7,13,1907
O,ITCM5,47.24,-95.19,2020,08,17,18,202008171800,71,0,6,16,339,49,805,79.9,1.8,1.1,0,95,14.1,13,1807
O,ITCM5,47.24,-95.19,2020,08,17,17,202008171700,70,0,6,16,323,51,727,78.6,1.6,0.8,0,93.9,12.1,12,1707
O,ITCM5,47.24,-95.19,2020,08,17,16,202008171600,69,0,5,13,320,52,619,77.3,1.3,0.6,0,92.3,9,12,1607
O,ITCM5,47.24,-95.19,2020,08,17,15,202008171500,66,0,5,11,317,63,478,75.9,1.2,0.6,0,88,4.8,8,1507
O,ITCM5,47.24,-95.19,2020,08,17,14,202008171400,62,0,2,6,324,78,323,74.9,0.9,0.4,0,82.7,1.8,4,1407
O,ITCM5,47.24,-95.19,2020,08,17,13,202008171300,58,0,0,0,,91,169,74.4,0.7,0.3,0,78.5,1,1,1307
O,ITCM5,47.24,-95.19,2020,08,17,12,202008171200,48,0,0,1,,100,23,74.3,0.7,0.3,0,77.8,0.9,0,1207
O,ITCM5,47.24,-95.19,2020,08,17,11,202008171100,46,0,0,0,,100,0,74.4,0.7,0.3,0,79.7,1.1,0,1107
O,ITCM5,47.24,-95.19,2020,08,17,10,202008171000,47,0,0,0,,100,0,74.5,0.7,0.3,0,79.6,1.1,0,1007
O,ITCM5,47.24,-95.19,2020,08,17,09,202008170900,48,0,0,1,,100,0,74.6,0.7,0.3,0,79.6,1.1,0,907
O,ITCM5,47.24,-95.19,2020,08,17,08,202008170800,49,0,0,0,,100,0,74.7,0.8,0.4,0,79.6,1.1,0,807
O,ITCM5,47.24,-95.19,2020,08,17,07,202008170700,50,0,0,0,,100,0,74.8,0.8,0.4,0,79.5,1.1,0,707
O,ITCM5,47.24,-95.19,2020,08,17,06,202008170600,52,0,0,0,,100,0,75,0.8,0.4,0,79.5,1.1,0,607
O,ITCM5,47.24,-95.19,2020,08,17,05,202008170500,53,0,0,0,,100,0,75.2,0.8,0.4,0,79.5,1.1,0,507
O,ITCM5,47.24,-95.19,2020,08,17,04,202008170400,55,0,0,0,,100,0,75.4,0.8,0.4,0,79.4,1.1,0,407
O,ITCM5,47.24,-95.19,2020,08,17,03,202008170300,58,0,0,0,,98,0,75.6,0.8,0.4,0,79.9,1.1,0,307
O,ITCM5,47.24,-95.19,2020,08,17,02,202008170200,62,0,0,6,,86,8,75.6,0.8,0.4,0,83.9,1.8,3,207
O,ITCM5,47.24,-95.19,2020,08,17,01,202008170100,68,0,3,7,316,75,75,75.5,1,0.5,0,87.2,3.7,6,107
O,ITCM5,47.24,-95.19,2020,08,17,00,202008170000,72,0,5,10,318,62,157,74.8,1.1,0.5,0,89.8,6.3,10,7
O,ITCM5,47.24,-95.19,2020,08,16,23,202008162300,72,0,3,8,309,61,165,73.4,0.9,0.4,0,91.3,6.6,10,2307
O,ITCM5,47.24,-95.19,2020,08,16,22,202008162200,76,0,4,10,300,49,353,72,0.9,0.4,0,94.4,11,16,2207
O,ITCM5,47.24,-95.19,2020,08,16,21,202008162100,76,0,3,7,332,53,470,69.6,0.8,0.4,0,95.7,12.1,14,2107
O,ITCM5,47.24,-95.19,2020,08,16,20,202008162000,77,0,3,12,324,50,478,67.2,0.7,0.3,0,96.2,12.9,16,2007
O,ITCM5,47.24,-95.19,2020,08,16,19,202008161900,78,0,5,11,322,45,802,64.3,0.8,0.4,0,96.9,16.9,18,1907
O,ITCM5,47.24,-95.19,2020,08,16,18,202008161800,76,0,2,8,287,46,580,60.5,0.5,0.2,0,95.9,11.4,17,1807
O,ITCM5,47.24,-95.19,2020,08,16,17,202008161700,73,0,3,8,329,53,440,57.1,0.4,0.1,0,92.5,7.8,13,1707
O,ITCM5,47.24,-95.19,2020,08,16,16,202008161600,72,0,4,9,308,55,484,53.8,0.3,0.1,0,90.4,6.3,12,1607
O,ITCM5,47.24,-95.19,2020,08,16,15,202008161500,69,0,1,3,263,75,237,50.2,0.2,0.1,0,83.8,1.9,6,1507
O,ITCM5,47.24,-95.19,2020,08,16,14,202008161400,66,0,0,2,,86,270,48.4,0.1,0,0,80.1,1.1,3,1407
O,ITCM5,47.24,-95.19,2020,08,16,13,202008161300,61,0,0,0,,100,171,47.7,0.1,0,0,78,0.9,0,1307
O,ITCM5,47.24,-95.19,2020,08,16,12,202008161200,52,0,0,1,,100,27,47.7,0.1,0,0,78,0.9,0,1207
O,ITCM5,47.24,-95.19,2020,08,16,11,202008161100,50,0,0,0,,100,0,47.7,0.1,0,0,79.5,1.1,0,1107
O,ITCM5,47.24,-95.19,2020,08,16,10,202008161000,51,0,0,0,,100,0,47.7,0.1,0,0,79.5,1.1,0,1007
O,ITCM5,47.24,-95.19,2020,08,16,09,202008160900,52,0,0,1,,100,0,47.7,0.1,0,0,79.5,1.1,0,907
O,ITCM5,47.24,-95.19,2020,08,16,08,202008160800,53,0,0,2,,100,0,47.7,0.1,0,0,79.5,1.1,0,807
O,ITCM5,47.24,-95.19,2020,08,16,07,202008160700,54,0,0,1,,100,0,47.7,0.1,0,0,79.4,1.1,0,707
O,ITCM5,47.24,-95.19,2020,08,16,06,202008160600,54,0,0,1,,100,0,47.7,0.1,0,0,79.4,1.1,0,607
O,ITCM5,47.24,-95.19,2020,08,16,05,202008160500,55,0,0,0,,100,0,47.7,0.1,0,0,79.4,1.1,0,507
O,ITCM5,47.24,-95.19,2020,08,16,04,202008160400,57,0,0,2,,100,0,47.7,0.1,0,0,79.4,1.1,0,407
O,ITCM5,47.24,-95.19,2020,08,16,03,202008160300,59,0,0,2,,100,0,47.7,0.1,0,0,79.3,1.1,0,307
O,ITCM5,47.24,-95.19,2020,08,16,02,202008160200,62,0,0,1,,99,6,47.7,0.1,0,0,80.7,1.2,0,207
O,ITCM5,47.24,-95.19,2020,08,16,01,202008160100,66,0,0,3,,91,64,47.6,0.1,0,0,86.6,2.6,2,107
O,ITCM5,47.24,-95.19,2020,08,16,00,202008160000,74,0,2,7,188,64,193,47.2,0.1,0,0,91.4,6.2,10,7
O,ITCM5,47.24,-95.19,2020,08,15,23,202008152300,73,0,3,12,222,64,382,44,0.1,0,0,93.1,8.5,10,2307
O,ITCM5,47.24,-95.19,2020,08,15,22,202008152200,74,0,5,12,200,60,493,40.5,0.1,0,0,93.2,10.1,11,2207
O,ITCM5,47.24,-95.19,2020,08,15,21,202008152100,74,0,3,8,193,64,342,36.1,0,0,0,93.2,8.6,10,2107
O,ITCM5,47.24,-95.19,2020,08,15,20,202008152000,73,0,2,9,197,62,582,32.2,0,0,0,94.9,10,11,2007
O,ITCM5,47.24,-95.19,2020,08,15,19,202008151900,73,0,4,12,234,60,610,28.4,0,0,0,94,10.5,11,1907
O,ITCM5,47.24,-95.19,2020,08,15,18,202008151800,71,0,3,9,225,62,491,23.8,0,0,0,93.7,9.2,10,1807
O,ITCM5,47.24,-95.19,2020,08,15,17,202008151700,71,0,4,10,224,58,600,19.7,0,0,0,93.7,10,11,1707
O,ITCM5,47.24,-95.19,2020,08,15,16,202008151600,70,0,3,9,235,60,616,15.1,0,0,0,93,8.4,10,1607
O,ITCM5,47.24,-95.19,2020,08,15,15,202008151500,66,0,3,9,226,68,477,10.9,0,0,0,88.5,4.4,7,1507
O,ITCM5,47.24,-95.19,2020,08,15,14,202008151400,64,0,1,5,186,75,331,7.6,0,0,0,83.7,1.9,5,1407
O,ITCM5,47.24,-95.19,2020,08,15,13,202008151300,58,0,1,6,225,89,186,5.4,0,0,0,79,1.1,2,1307
O,ITCM5,47.24,-95.19,2020,08,15,12,202008151200,50,0,0,3,,100,29,4.4,0,0,0,77.6,0.9,0,1207
O,ITCM5,47.24,-95.19,2020,08,15,11,202008151100,48,0,1,2,117,100,0,4.4,0,0,0,78.8,1.1,0,1107
O,ITCM5,47.24,-95.19,2020,08,15,10,202008151000,49,0,0,3,,100,0,4.4,0,0,0,79.6,1.1,0,1007
O,ITCM5,47.24,-95.19,2020,08,15,09,202008150900,51,0,0,8,,98,0,4.4,0,0,0,80,1.1,0,907
O,ITCM5,47.24,-95.19,2020,08,15,08,202008150800,52,0,3,10,309,98,0,4.3,0,0,0,78.8,1.3,0,807
O,ITCM5,47.24,-95.19,2020,08,15,07,202008150700,53,0,2,9,300,97,0,4,0,0,0,79.3,1.2,0,707
O,ITCM5,47.24,-95.19,2020,08,15,06,202008150600,54,0,4,12,296,96,0,3.7,0,0,0,79.3,1.5,1,607
O,ITCM5,47.24,-95.19,2020,08,15,05,202008150500,56,0,7,16,296,93,0,3.1,0,0,0,79.8,2,1,507
O,ITCM5,47.24,-95.19,2020,08,15,04,202008150400,56,0,6,15,296,96,0,2,0,0,0,79,1.7,1,407
O,ITCM5,47.24,-95.19,2020,08,15,03,202008150300,57,0,6,17,300,97,0,1.3,0,0,0,78.7,1.6,0,307
O,ITCM5,47.24,-95.19,2020,08,15,02,202008150200,58,0,5,14,300,98,5,0.8,0,0,0,6,0,0,207
O,ITCM5,47.24,-95.19,2020,08,15,01,202008150100,60,0,6,19,304,97,75,0.5,0,0,0,3.8,0,1,107
O,ITCM5,47.24,-95.19,2020,08,15,00,202008150000,62,0.02,4,14,332,100,41,0,0,0,0,0,0,0,7
O,ITCM5,47.24,-95.19,2020,08,14,23,202008142300,62,0.01,2,7,317,100,27,0,0,0,0,0,0,0,2307
O,ITCM5,47.24,-95.19,2020,08,14,22,202008142200,62,0.65,2,16,344,100,39,0,0,0,0,0,0,0,2207
O,ITCM5,47.24,-95.19,2020,08,14,21,202008142100,63,0,4,15,246,98,38,4.8,0,0,0,5,0,0,2107
O,ITCM5,47.24,-95.19,2020,08,14,20,202008142000,62,0.02,6,16,133,98,41,4.4,0,0,0,2.6,0,0,2007
O,ITCM5,47.24,-95.19,2020,08,14,19,202008141900,61,0.23,6,14,148,100,13,4.1,0,0,0,0,0,0,1907
O,ITCM5,47.24,-95.19,2020,08,14,18,202008141800,61,0.05,3,24,124,97,5,12.2,0,0,0,2.9,0,1,1807
O,ITCM5,47.24,-95.19,2020,08,14,17,202008141700,62,0.12,2,18,127,96,11,,,,,,,1,1707
O,ITCM5,47.24,-95.19,2020,08,14,16,202008141600,63,0.01,7,17,259,92,53,,,,,,,2,1607
O,ITCM5,47.24,-95.19,2020,08,14,15,202008141500,63,0,5,11,141,92,23,,,,,,,2,1507
O,ITCM5,47.24,-95.19,2020,08,14,14,202008141400,62,0,5,10,116,97,9,,,,,,,1,1407
O,ITCM5,47.24,-95.19,2020,08,14,13,202008141300,63,0,3,12,151,90,4,,,,,,,2,1307
O,ITCM5,47.24,-95.19,2020,08,14,12,202008141200,61,0,1,7,204,99,1,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2020,08,14,11,202008141100,61,0,3,7,136,99,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2020,08,14,10,202008141000,61,0,0,4,,100,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2020,08,14,09,202008140900,61,0,1,12,259,99,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2020,08,14,08,202008140800,63,0.02,7,16,153,91,0,,,,,,,2,807
O,ITCM5,47.24,-95.19,2020,08,14,07,202008140700,64,0.05,6,13,163,94,0,,,,,,,1,707
O,ITCM5,47.24,-95.19,2020,08,14,06,202008140600,62,1.22,7,27,206,99,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2020,08,14,05,202008140500,64,0.27,4,24,11,96,0,,,,,,,1,507
O,ITCM5,47.24,-95.19,2020,08,14,04,202008140400,77,0,4,14,151,85,0,,,,,,,5,407
O,ITCM5,47.24,-95.19,2020,08,14,03,202008140300,78,0,4,11,168,85,0,,,,,,,5,307
O,ITCM5,47.24,-95.19,2020,08,14,02,202008140200,78,0,5,11,158,85,0,,,,,,,5,207
O,ITCM5,47.24,-95.19,2020,08,14,01,202008140100,77,0.01,3,7,134,86,7,,,,,,,4,107
O,ITCM5,47.24,-95.19,2020,08,14,00,202008140000,80,0,4,13,146,79,37,,,,,,,7,7
O,ITCM5,47.24,-95.19,2020,08,13,23,202008132300,83,0,5,13,169,70,302,,,,,,,12,2307
O,ITCM5,47.24,-95.19,2020,08,13,22,202008132200,84,0,3,12,179,72,284,,,,,,,11,2207
O,ITCM5,47.24,-95.19,2020,08,13,21,202008132100,84,0,6,16,149,70,532,,,,,,,12,2107
O,ITCM5,47.24,-95.19,2020,08,13,20,202008132000,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,19,202008131900,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,18,202008131800,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,17,202008131700,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,16,202008131600,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,15,202008131500,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,14,202008131400,64,0,6,17,146,100,63,79.2,1.7,1.6,0.1,76.5,1.4,0,1407
O,ITCM5,47.24,-95.19,2020,08,13,13,202008131300,63,0,5,15,148,100,27,80.2,1.7,1.6,0.1,76.5,1.3,0,1307
O,ITCM5,47.24,-95.19,2020,08,13,12,202008131200,62,0,5,13,145,98,7,81.3,2,2.1,0.1,77.2,1.3,0,1207
O,ITCM5,47.24,-95.19,2020,08,13,11,202008131100,63,0,4,12,126,93,0,82.4,2.1,2.3,0.1,80.2,1.6,1,1107
O,ITCM5,47.24,-95.19,2020,08,13,10,202008131000,63,0,5,12,132,89,0,83,2.4,2.8,0.2,81.2,1.9,2,1007
O,ITCM5,47.24,-95.19,2020,08,13,09,202008130900,63,0,4,10,134,91,0,83.5,2.4,2.8,0.2,80.8,1.7,2,907
O,ITCM5,47.24,-95.19,2020,08,13,08,202008130800,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,07,202008130700,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,06,202008130600,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,05,202008130500,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,04,202008130400,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,03,202008130300,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2020,08,13,02,202008130200,64,0,2,7,130,88,6,81.8,1.6,1.4,0.1,82.9,1.9,2,207
O,ITCM5,47.24,-95.19,2020,08,13,01,202008130100,68,0,3,13,124,76,102,81.9,1.8,1.8,0.1,87.5,3.8,6,107
O,ITCM5,47.24,-95.19,2020,08,13,00,202008130000,72,0,5,15,144,69,206,81.8,2.1,2.3,0.1,89.7,6.1,8,7
O,ITCM5,47.24,-95.19,2020,08,12,23,202008122300,73,0,8,20,138,67,415,81.4,2.5,2.9,0.2,91.1,9.6,9,2307
O,ITCM5,47.24,-95.19,2020,08,12,22,202008122200,73,0,7,15,147,68,469,80.8,2.2,2.5,0.1,91.8,9.8,9,2207
O,ITCM5,47.24,-95.19,2020,08,12,21,202008122100,73,0,6,14,165,71,451,80.2,1.9,2,0.1,91.9,9.1,8,2107
O,ITCM5,47.24,-95.19,2020,08,12,20,202008122000,75,0,6,13,179,67,621,79.7,1.8,1.8,0.1,91.9,9.1,10,2007
O,ITCM5,47.24,-95.19,2020,08,12,19,202008121900,73,0,6,12,140,69,526,78.9,1.7,1.6,0.1,89.9,6.9,9,1907
O,ITCM5,47.24,-95.19,2020,08,12,18,202008121800,72,0,4,11,172,75,353,78.2,1.3,0.9,0,87.3,4,7,1807
O,ITCM5,47.24,-95.19,2020,08,12,17,202008121700,70,0,4,9,164,81,219,77.7,1.3,0.8,0,84.6,2.8,5,1707
O,ITCM5,47.24,-95.19,2020,08,12,16,202008121600,68,0,2,9,139,84,190,77.3,1,0.6,0,83.2,2,4,1607
O,ITCM5,47.24,-95.19,2020,08,12,15,202008121500,67,0,5,10,141,83,195,77.1,1.3,0.8,0,81.7,2.1,4,1507
O,ITCM5,47.24,-95.19,2020,08,12,14,202008121400,65,0,3,7,124,86,163,76.8,1.1,0.7,0,79.4,1.4,3,1407
O,ITCM5,47.24,-95.19,2020,08,12,13,202008121300,62,0,4,8,158,92,85,76.6,1.2,0.8,0,77,1.2,2,1307
O,ITCM5,47.24,-95.19,2020,08,12,12,202008121200,59,0,1,4,121,100,20,76.5,0.9,0.6,0,76.1,0.9,0,1207
O,ITCM5,47.24,-95.19,2020,08,12,11,202008121100,60,0,1,6,155,98,1,76.9,0.9,0.6,0,76.4,0.9,0,1107
O,ITCM5,47.24,-95.19,2020,08,12,10,202008121000,60,0,3,7,163,100,0,77.1,1.1,0.7,0,78.1,1.2,0,1007
O,ITCM5,47.24,-95.19,2020,08,12,09,202008120900,58,0,3,6,153,100,0,77.6,1.2,0.8,0,78.1,1.2,0,907
O,ITCM5,47.24,-95.19,2020,08,12,08,202008120800,56,0,0,2,,100,0,78.2,1,0.6,0,79.4,1.1,0,807
O,ITCM5,47.24,-95.19,2020,08,12,07,202008120700,58,0,1,2,75,100,0,78.7,1.1,0.7,0,78.6,1.1,0,707
O,ITCM5,47.24,-95.19,2020,08,12,06,202008120600,59,0,0,0,,100,0,79.4,1.1,0.7,0,79.3,1.1,0,607
O,ITCM5,47.24,-95.19,2020,08,12,05,202008120500,59,0,0,2,,100,0,80,1.1,0.7,0,79.3,1.1,0,507
O,ITCM5,47.24,-95.19,2020,08,12,04,202008120400,61,0,0,2,,100,0,80.7,1.2,0.8,0,79.3,1.1,0,407
O,ITCM5,47.24,-95.19,2020,08,12,03,202008120300,63,0,0,1,,100,0,81.5,1.3,0.8,0,79.3,1.1,0,307
O,ITCM5,47.24,-95.19,2020,08,12,02,202008120200,66,0,0,1,,98,7,82.4,1.5,1,0,81.2,1.3,0,207
O,ITCM5,47.24,-95.19,2020,08,12,01,202008120100,71,0,0,0,,85,67,83.2,1.7,1.4,0.1,87.2,2.9,4,107
O,ITCM5,47.24,-95.19,2020,08,12,00,202008120000,76,0,0,3,,69,145,83.3,1.7,1.4,0.1,90.4,4.5,10,7
O,ITCM5,47.24,-95.19,2020,08,11,23,202008112300,75,0,1,6,301,75,176,83.2,1.8,1.6,0.1,90.8,5.2,7,2307
O,ITCM5,47.24,-95.19,2020,08,11,22,202008112200,77,0,1,5,258,62,243,83.1,1.8,1.6,0.1,93.5,7.7,12,2207
O,ITCM5,47.24,-95.19,2020,08,11,21,202008112100,79,0,2,5,235,52,421,82.7,1.8,1.6,0.1,96.1,11.9,16,2107
O,ITCM5,47.24,-95.19,2020,08,11,20,202008112000,79,0,3,12,308,48,517,81.9,1.8,1.6,0.1,96.9,14.3,18,2007
O,ITCM5,47.24,-95.19,2020,08,11,19,202008111900,79,0,5,12,303,46,635,80.7,1.8,1.6,0.1,97.2,17.4,18,1907
O,ITCM5,47.24,-95.19,2020,08,11,18,202008111800,81,0,4,11,261,44,833,79.1,1.4,0.9,0,98.2,18.5,20,1807
O,ITCM5,47.24,-95.19,2020,08,11,17,202008111700,78,0,4,10,264,49,704,77.2,1.2,0.6,0,96.2,14.1,17,1707
O,ITCM5,47.24,-95.19,2020,08,11,16,202008111600,75,0,5,14,250,51,598,75.4,1.2,0.6,0,93.8,10.9,15,1607
O,ITCM5,47.24,-95.19,2020,08,11,15,202008111500,73,0,4,12,279,58,485,73.5,1,0.5,0,91.5,7.4,12,1507
O,ITCM5,47.24,-95.19,2020,08,11,14,202008111400,70,0,3,13,272,65,323,71.8,0.8,0.4,0,88.2,4.2,9,1407
O,ITCM5,47.24,-95.19,2020,08,11,13,202008111300,67,0,3,13,264,69,163,70.4,0.8,0.4,0,85.4,2.9,7,1307
O,ITCM5,47.24,-95.19,2020,08,11,12,202008111200,62,0,3,9,268,74,30,69.2,0.8,0.4,0,84.3,2.4,5,1207
O,ITCM5,47.24,-95.19,2020,08,11,11,202008111100,61,0,3,17,256,69,0,68.2,0.8,0.4,0,84.5,2.5,6,1107
O,ITCM5,47.24,-95.19,2020,08,11,10,202008111000,61,0,5,18,224,62,0,67,0.9,0.5,0,85,3.2,7,1007
O,ITCM5,47.24,-95.19,2020,08,11,09,202008110900,61,0,5,15,222,61,0,65.3,0.8,0.4,0,85,3.2,7,907
O,ITCM5,47.24,-95.19,2020,08,11,08,202008110800,54,0,2,6,182,84,0,63.4,0.6,0.3,0,82.2,1.7,2,807
O,ITCM5,47.24,-95.19,2020,08,11,07,202008110700,52,0,2,4,104,98,0,62.7,0.6,0.3,0,79,1.2,0,707
O,ITCM5,47.24,-95.19,2020,08,11,06,202008110600,52,0,1,4,128,100,0,62.6,0.5,0.3,0,78.7,1.1,0,607
O,ITCM5,47.24,-95.19,2020,08,11,05,202008110500,52,0,1,3,97,100,0,62.6,0.5,0.3,0,78.7,1.1,0,507
O,ITCM5,47.24,-95.19,2020,08,11,04,202008110400,52,0,0,1,,100,0,62.6,0.5,0.3,0,79.5,1.1,0,407
O,ITCM5,47.24,-95.19,2020,08,11,03,202008110300,54,0,0,1,,99,0,62.6,0.5,0.3,0,79.7,1.1,0,307
O,ITCM5,47.24,-95.19,2020,08,11,02,202008110200,59,0,0,6,,85,7,62.5,0.5,0.3,0,86.4,2.6,3,207
O,ITCM5,47.24,-95.19,2020,08,11,01,202008110100,68,0,1,7,285,53,111,62.1,0.5,0.3,0,92.1,6.2,11,107
O,ITCM5,47.24,-95.19,2020,08,11,00,202008110000,75,0,2,11,261,41,280,59.9,0.5,0.3,0,95.1,10.4,17,7
O,ITCM5,47.24,-95.19,2020,08,10,23,202008102300,77,0,3,17,273,36,450,56.3,0.4,0.2,0,96.6,13.7,20,2307
O,ITCM5,47.24,-95.19,2020,08,10,22,202008102200,77,0,5,18,282,33,605,51.6,0.3,0.2,0,96.6,16.1,21,2207
O,ITCM5,47.24,-95.19,2020,08,10,21,202008102100,76,0,7,16,286,36,734,45.9,0.2,0.1,0,96.6,19,20,2107
O,ITCM5,47.24,-95.19,2020,08,10,20,202008102000,76,0,7,19,302,34,823,39.7,0.1,0.1,0,96.6,19,20,2007
O,ITCM5,47.24,-95.19,2020,08,10,19,202008101900,75,0,7,19,281,35,854,33,0,0,0,96.6,18.8,19,1907
O,ITCM5,47.24,-95.19,2020,08,10,18,202008101800,75,0,6,17,275,39,830,26.2,0,0,0,96.4,17.1,18,1807
O,ITCM5,47.24,-95.19,2020,08,10,17,202008101700,72,0,7,20,295,45,764,19.6,0,0,0,94.5,14.2,15,1707
O,ITCM5,47.24,-95.19,2020,08,10,16,202008101600,71,0,5,11,292,49,653,13.5,0,0,0,93.4,10.4,13,1607
O,ITCM5,47.24,-95.19,2020,08,10,15,202008101500,69,0,3,8,287,63,508,8.1,0,0,0,88.9,4.7,9,1507
O,ITCM5,47.24,-95.19,2020,08,10,14,202008101400,63,0,1,4,256,87,281,4.2,0,0,0,81,1.4,3,1407
O,ITCM5,47.24,-95.19,2020,08,10,13,202008101300,54,0,0,3,,100,82,2.9,0,0,0,78.5,1,0,1307
O,ITCM5,47.24,-95.19,2020,08,10,12,202008101200,51,0,1,3,80,100,48,2.9,0,0,0,78.5,1.1,0,1207
O,ITCM5,47.24,-95.19,2020,08,10,11,202008101100,49,0,0,1,,100,0,2.9,0,0,0,79.6,1.1,0,1107
O,ITCM5,47.24,-95.19,2020,08,10,10,202008101000,51,0,0,1,,100,0,2.9,0,0,0,79.5,1.1,0,1007
O,ITCM5,47.24,-95.19,2020,08,10,09,202008100900,53,0,0,2,,100,0,2.9,0,0,0,79.5,1.1,0,907
O,ITCM5,47.24,-95.19,2020,08,10,08,202008100800,54,0,0,3,,100,0,2.9,0,0,0,79.4,1.1,0,807
O,ITCM5,47.24,-95.19,2020,08,10,07,202008100700,55,0,0,0,,100,0,2.9,0,0,0,79.4,1.1,0,707
O,ITCM5,47.24,-95.19,2020,08,10,06,202008100600,57,0.01,0,0,,100,0,2.9,0,0,0,35.7,0,0,607
O,ITCM5,47.24,-95.19,2020,08,10,05,202008100500,59,0,0,2,,100,0,2.9,0,0,0,79.3,1.1,0,507
O,ITCM5,47.24,-95.19,2020,08,10,04,202008100400,61,0,0,4,,100,0,2.9,0,0,0,79.3,1.1,0,407
O,ITCM5,47.24,-95.19,2020,08,10,03,202008100300,63,0,2,7,312,100,0,2.9,0,0,0,78.3,1.1,0,307
O,ITCM5,47.24,-95.19,2020,08,10,02,202008100200,64,0,2,6,300,100,16,2.9,0,0,0,0,0,0,207
O,ITCM5,47.24,-95.19,2020,08,10,01,202008100100,65,0,2,5,233,100,28,2.9,0,0,0,0,0,0,107
O,ITCM5,47.24,-95.19,2020,08,10,00,202008100000,64,0.01,0,3,,100,15,2.9,0,0,0,0,0,0,7
O,ITCM5,47.24,-95.19,2020,08,09,23,202008092300,63,0.5,2,13,297,100,3,2.9,0,0,0,0,0,0,2307
O,ITCM5,47.24,-95.19,2020,08,09,22,202008092200,63,0.07,5,23,333,95,70,22.8,0,0,0,6.2,0,1,2207
O,ITCM5,47.24,-95.19,2020,08,09,21,202008092100,80,0,4,16,206,66,581,29.9,0,0,0,93.4,9.6,12,2107
O,ITCM5,47.24,-95.19,2020,08,09,20,202008092000,79,0,7,18,181,65,724,25.1,0,0,0,90.8,8.5,12,2007
O,ITCM5,47.24,-95.19,2020,08,09,19,202008091900,77,0,4,14,171,75,568,19.6,0,0,0,80.2,1.6,8,1907
O,ITCM5,47.24,-95.19,2020,08,09,18,202008091800,73,0,5,13,157,85,318,15.8,0,0,0,58.3,0.5,4,1807
O,ITCM5,47.24,-95.19,2020,08,09,17,202008091700,72,0,5,11,140,85,275,13.1,0,0,0,40.3,0.1,4,1707
O,ITCM5,47.24,-95.19,2020,08,09,16,202008091600,72,0,2,9,184,87,320,10.5,0,0,0,19.2,0,3,1607
O,ITCM5,47.24,-95.19,2020,08,09,15,202008091500,68,0.01,2,8,127,99,83,8.7,0,0,0,1.2,0,0,1507
